[Header]	
System	9 mL TOC-L with TNM	
S/W Version	1.00	
User		
Date/Time	11/17/2022 1:43:56 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC/TN	CondBlank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.cal	1.00		11/7/2022 4:54:02 PM	1	3	NPOC	0.7080	0.000	NPOC:0.000mg/L TN:0.000mg/L	3	0	50	1.000	
Unknown	NPOC/TN	CondBlank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.cal	1.00		11/7/2022 4:56:41 PM	1	4	NPOC	0.9550	0.000	NPOC:0.000mg/L TN:0.000mg/L	3	1	50	1.000	
Unknown	NPOC/TN	CondBlank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.cal	1.00		11/7/2022 4:48:33 PM	1	1	TN	0.03830	0.000	NPOC:0.000mg/L TN:0.000mg/L	3	0	50	1.000	
Unknown	NPOC/TN	CondBlank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.cal	1.00		11/7/2022 4:51:18 PM	1	2	TN	0.1391	0.000	NPOC:0.000mg/L TN:0.000mg/L	3	0	50	1.000	
Unknown	NPOC/TN	CondBlank3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.cal	1.00		11/7/2022 4:54:02 PM	1	3	TN	0.1736	0.000	NPOC:0.000mg/L TN:0.000mg/L	3	0	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 5:05:55 PM	1	1	NPOC	0.5185	0.000	 	4	0	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 5:08:26 PM	1	2	NPOC	0.9108	0.000	 	4	1	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 5:10:57 PM	1	3	NPOC	0.6127	0.000	 	4	0	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 5:13:06 PM	1	4	NPOC	0.2982	0.000	 	4	0	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 5:23:12 PM	2	1	NPOC	1.240	0.2500	 	5	1	50	4.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 5:26:01 PM	2	2	NPOC	1.631	0.2500	 	5	0	50	4.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 5:28:53 PM	2	3	NPOC	1.588	0.2500	 	5	0	50	4.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 5:31:43 PM	2	4	NPOC	1.760	0.2500	 	5	0	50	4.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 5:41:56 PM	3	1	NPOC	2.022	0.5000	 	6	0	50	2.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 5:44:56 PM	3	2	NPOC	2.025	0.5000	 	6	0	50	2.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 5:47:51 PM	3	3	NPOC	2.116	0.5000	 	6	0	50	2.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 5:57:39 PM	4	1	NPOC	4.109	1.000	 	7	0	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 6:00:42 PM	4	2	NPOC	4.260	1.000	 	7	0	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 6:03:39 PM	4	3	NPOC	3.806	1.000	 	7	1	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 6:06:42 PM	4	4	NPOC	3.988	1.000	 	7	0	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 6:17:07 PM	5	1	NPOC	7.176	2.000	 	8	0	50	5.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 6:20:14 PM	5	2	NPOC	7.507	2.000	 	8	0	50	5.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 6:23:27 PM	5	3	NPOC	8.086	2.000	 	8	1	50	5.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 6:26:47 PM	5	4	NPOC	7.456	2.000	 	8	0	50	5.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 6:37:21 PM	6	1	NPOC	18.32	5.000	 	9	1	50	2.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 6:40:34 PM	6	2	NPOC	17.19	5.000	 	9	0	50	2.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 6:43:48 PM	6	3	NPOC	17.23	5.000	 	9	0	50	2.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 6:47:06 PM	6	4	NPOC	18.02	5.000	 	9	0	50	2.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 6:57:13 PM	7	1	NPOC	34.80	10.00	 	10	0	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 7:00:52 PM	7	2	NPOC	36.74	10.00	 	10	1	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 7:04:29 PM	7	3	NPOC	35.79	10.00	 	10	0	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 7:08:04 PM	7	4	NPOC	35.17	10.00	 	10	0	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 7:18:59 PM	8	1	NPOC	90.67	25.00	 	11	0	50	4.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 7:22:44 PM	8	2	NPOC	92.51	25.00	 	11	1	50	4.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 7:26:22 PM	8	3	NPOC	87.75	25.00	 	11	0	50	4.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 7:30:09 PM	8	4	NPOC	88.58	25.00	 	11	0	50	4.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 7:41:15 PM	9	1	NPOC	184.7	50.00	 	12	0	50	2.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 7:45:04 PM	9	2	NPOC	187.7	50.00	 	12	0	50	2.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 7:48:46 PM	9	3	NPOC	184.2	50.00	 	12	0	50	2.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 7:59:34 PM	10	1	NPOC	372.9	100.0	 	13	0	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 8:03:27 PM	10	2	NPOC	379.6	100.0	 	13	0	50	1.000	
Standard	NPOC	STD_0-100ppmNPOC	Untitled	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal		1.00		11/7/2022 8:07:22 PM	10	3	NPOC	373.7	100.0	 	13	0	50	1.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 8:13:41 PM	1	1	TN	0.2467	0.000	 	14	1	50	1.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 8:16:25 PM	1	2	TN	0.000	0.000	 	14	0	50	1.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 8:19:08 PM	1	3	TN	0.1164	0.000	 	14	0	50	1.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 8:22:06 PM	1	4	TN	0.07260	0.000	 	14	0	50	1.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 8:31:18 PM	2	1	TN	1.131	0.1000	 	15	0	50	10.00	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 8:34:19 PM	2	2	TN	0.6282	0.1000	 	15	1	50	10.00	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 8:37:26 PM	2	3	TN	0.9732	0.1000	 	15	0	50	10.00	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 8:40:36 PM	2	4	TN	0.8105	0.1000	 	15	0	50	10.00	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 8:49:39 PM	3	1	TN	2.052	0.2500	 	16	1	50	4.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 8:53:04 PM	3	2	TN	2.365	0.2500	 	16	0	50	4.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 8:56:17 PM	3	3	TN	2.390	0.2500	 	16	0	50	4.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 8:59:44 PM	3	4	TN	2.515	0.2500	 	16	0	50	4.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 9:10:16 PM	4	1	TN	5.922	0.5000	 	17	1	50	2.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 9:13:40 PM	4	2	TN	4.718	0.5000	 	17	0	50	2.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 9:17:01 PM	4	3	TN	4.681	0.5000	 	17	0	50	2.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 9:20:45 PM	4	4	TN	4.889	0.5000	 	17	0	50	2.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 9:28:02 PM	5	1	TN	10.18	1.000	 	18	1	50	1.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 9:31:40 PM	5	2	TN	9.481	1.000	 	18	0	50	1.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 9:35:17 PM	5	3	TN	9.770	1.000	 	18	0	50	1.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 9:38:50 PM	5	4	TN	9.402	1.000	 	18	0	50	1.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 9:48:35 PM	6	1	TN	16.16	1.500	 	19	1	50	2.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 9:52:26 PM	6	2	TN	14.83	1.500	 	19	0	50	2.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 9:56:01 PM	6	3	TN	15.02	1.500	 	19	0	50	2.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 9:59:46 PM	6	4	TN	15.01	1.500	 	19	0	50	2.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 10:09:30 PM	7	1	TN	20.78	2.000	 	20	0	50	1.500	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 10:13:13 PM	7	2	TN	20.30	2.000	 	20	0	50	1.500	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 10:17:08 PM	7	3	TN	20.63	2.000	 	20	0	50	1.500	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 10:25:29 PM	8	1	TN	32.27	3.000	 	21	1	50	1.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 10:29:15 PM	8	2	TN	30.86	3.000	 	21	0	50	1.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 10:33:00 PM	8	3	TN	30.67	3.000	 	21	0	50	1.000	
Standard	TN	STD_0-3ppmTN	Untitled	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal		1.00		11/7/2022 10:36:46 PM	8	4	TN	30.01	3.000	 	21	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal	1.00		11/7/2022 10:46:26 PM	1	1	NPOC	0.7355	0.3902	NPOC:0.3491mg/L TN:0.02590mg/L	22	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal	1.00		11/7/2022 10:49:15 PM	1	2	NPOC	0.3928	0.2987	NPOC:0.3491mg/L TN:0.02590mg/L	22	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal	1.00		11/7/2022 10:52:05 PM	1	3	NPOC	0.02480	0.2004	NPOC:0.3491mg/L TN:0.02590mg/L	22	1	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2022\NPOC_0-100ppm_2022_11_03.2022_11_07_16_56_41.cal	1.00		11/7/2022 10:54:49 PM	1	4	NPOC	0.6163	0.3584	NPOC:0.3491mg/L TN:0.02590mg/L	22	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2022\TN_0-3ppm_2022_11_03.2022_11_07_20_07_23.cal	1.00		11/7/2022 10:46:26 PM	1	1	TN	0.9793	0.1142	NPOC:0.3491mg/L TN:0.02590mg/L	22	1	50	1.000	
